FeatureID,FeatureName,Cluster 12 Average,Cluster 12 Log2 Fold Change,Cluster 12 P-Value,Cluster 13 Average,Cluster 13 Log2 Fold Change,Cluster 13 P-Value
ENSGACG00000012769,ENSGACG00000012769,0.7834250969243263,-8.049755361988252,6.287746613892918e-118,207.78590058944556,8.049755361988252,6.2877466138920405e-118
ENSGACG00000003094,ENSGACG00000003094,0.013249996779241133,-6.268260158718485,5.0652577453613273e-57,1.0271082395371969,6.268260158718485,5.0652577453613273e-57
ENSGACG00000013618,gadd45bb,0.03472412949042504,-4.933432683660567,4.088882353342681e-41,1.0633697837397458,4.933432683660567,4.088882353342681e-41
ENSGACG00000014423,cnpy1,0.04683188516800745,-4.751529211630233,1.6328954034702715e-39,1.2637148154588282,4.751529211630233,1.6328954034702715e-39
ENSGACG00000020678,prdx4,0.16783329253705434,-4.440834862085042,1.487026806078353e-35,3.6488178853814803,4.440834862085042,1.4870268060783462e-35
ENSGACG00000002512,pdia4,0.07356032694682146,-4.408111015310699,3.581611220164939e-32,1.56377909373492,4.408111015310699,3.581611220164908e-32
ENSGACG00000012783,ENSGACG00000012783,0.29043383744842344,-4.294560467185116,5.088645636860757e-31,5.7048474416660016,4.294560467185116,5.0886456368608365e-31
ENSGACG00000012799,ENSGACG00000012799,0.08132756643810075,-3.688885058894566,2.0736053879447727e-20,1.0497717046637898,3.688885058894566,2.0736053879447854e-20
ENSGACG00000001305,ssr2,0.31655308397301946,-3.4042917230504353,6.75814619652426e-19,3.354192838735771,3.4042917230504353,6.758146196524471e-19
ENSGACG00000005260,ddost,0.1456738151648752,-3.0130769465704406,1.2573912162618926e-13,1.176687109372711,3.0130769465704406,1.2573912162618678e-13
ENSGACG00000008662,ssr4,0.28982464219420545,-2.9527879631869247,2.751285130296024e-13,2.245496124742839,2.9527879631869247,2.751285130296047e-13
ENSGACG00000016427,spcs3,0.4668720129513068,-2.661223089698273,2.5363304977462515e-10,2.955315852507733,2.661223089698273,2.5363304977463585e-10
ENSGACG00000012763,ENSGACG00000012763,0.12199134965715112,-3.8243090228579746,4.111925919602207e-10,1.7296756584615811,3.8243090228579746,4.1119259196021954e-10
ENSGACG00000017163,ENSGACG00000017163,2.145433386542182,-2.488951524296502,1.0038092685911738e-08,12.053337292927246,2.488951524296502,1.0038092685913647e-08
ENSGACG00000009519,ENSGACG00000009519,1.4211763786837774,-2.356916615683131,1.9810380777208178e-07,7.285850768897133,2.356916615683131,1.981038077720876e-07
ENSGACG00000010720,ENSGACG00000010720,0.9667167190371619,-2.3766312250603776,1.9987319202623776e-07,5.024036949263146,2.3766312250603776,1.998731920262422e-07
ENSGACG00000006229,fkbp2,0.3180760721085644,-2.325848762372685,2.4966741033347106e-07,1.5955079449121503,2.325848762372685,2.496674103334762e-07
ENSGACG00000014415,npsn,0.5408892363387918,-2.3381833134709202,4.804284703187632e-06,2.7368400486873763,2.3381833134709202,4.804284703187804e-06
ENSGACG00000009514,ENSGACG00000009514,0.23964218312799912,-2.1808652105969797,1.0650629713105416e-05,1.0869397874714024,2.1808652105969797,1.0650629713105632e-05
ENSGACG00000012927,ENSGACG00000012927,0.9907799315787723,-2.11264068407912,4.209609691747107e-05,4.287927601951404,2.11264068407912,4.2096096917470575e-05
ENSGACG00000020086,ENSGACG00000020086,0.28121975922837644,-2.212149071366445,9.220459488890139e-05,1.3036025140816319,2.212149071366445,9.220459488890245e-05
ENSGACG00000013918,HBE1,4.465096615790707,-1.9426529001484738,9.679746523388773e-05,17.178000027352464,1.9426529001484738,9.679746523388996e-05
ENSGACG00000013895,ENSGACG00000013895,1.5207036533416405,-1.9332061021238096,0.00012173268666006521,5.81181899706352,1.9332061021238096,0.00012173268666007241
ENSGACG00000014492,hbae5,3.6440537119184206,-1.9082407660448704,0.0001539855018052785,13.6887329364622,1.9082407660448704,0.0001539855018052557
ENSGACG00000013902,ENSGACG00000013902,1.7425268752837635,-1.7630819930084658,0.0009664096810256534,5.91879055246104,1.7630819930084658,0.0009664096810256418
ENSGACG00000014266,xbp1,0.6904466712493066,-1.7254780727263388,0.0012663519399320673,2.284477284760579,1.7254780727263388,0.0012663519399320473
ENSGACG00000004690,si:ch1073-406l10.2,0.5013676942214002,-1.7186058642667592,0.0016298537223249133,1.6508067998210374,1.7186058642667592,0.0016298537223248854
ENSGACG00000013470,CTSS,0.469994138629174,-1.6826829549511424,0.002089717932316502,1.5093867774310967,1.6826829549511424,0.002089717932316502
ENSGACG00000010801,ENSGACG00000010801,8.343614351176274,-1.5724506701529686,0.005624263147149601,24.83462508572066,1.5724506701529686,0.005624263147149668
ENSGACG00000018016,cd74a,6.815676504190796,-1.5649460808676117,0.006020621121095213,20.181362425928576,1.5649460808676117,0.0060206211210956755
ENSGACG00000004949,ENSGACG00000004949,2.334969260010752,2.570440704747454,0.007476407912947348,0.39253121599259155,-2.570440704747454,0.007476407912947321
ENSGACG00000009315,ENSGACG00000009315,0.3534855462599847,-1.6511680437327048,0.011928567068509735,1.1105097912030593,1.6511680437327048,0.011928567068509966
ENSGACG00000007282,cxcr4a,5.299694114069344,2.0196155690523616,0.03308909800086682,1.3072286685018868,-2.0196155690523616,0.03308909800086686
ENSGACG00000006710,ENSGACG00000006710,0.9343532211568316,-1.3556233570372587,0.049005298640093044,2.392355378763162,1.3556233570372587,0.049005298640093446
ENSGACG00000015484,fth1b,4.022897010635229,-1.214393433321887,0.11710545515706815,9.341880325181654,1.214393433321887,0.11710545515706644
ENSGACG00000000330,ENSGACG00000000330,1.211537061826014,-1.178678944718865,0.1518262395497466,2.7440923575278857,1.178678944718865,0.1518262395497409
ENSGACG00000013745,thrap3a,0.5657139429481746,-1.0031386971152447,0.3987302192465461,1.134079794934716,1.0031386971152447,0.3987302192465452
ENSGACG00000007989,itm2bb,1.4618401619028278,-0.9924048933995651,0.4032981451154049,2.909988922254547,0.9924048933995651,0.4032981451153988
ENSGACG00000016070,ENSGACG00000016070,1.362084439024633,-0.9861742810149252,0.4086129047196633,2.6996719658797637,0.9861742810149252,0.40861290471966294
ENSGACG00000019287,ENSGACG00000019287,1.4974019348678025,-0.9532307413238931,0.4735000082331652,2.90092353620391,0.9532307413238931,0.47350000823316496
ENSGACG00000005108,psap,2.6611171692377047,-0.8879804650558967,0.6120071668400425,4.927943857126392,0.8879804650558967,0.61200716684004
ENSGACG00000015628,ENSGACG00000015628,1.220141944791843,1.2767392874806152,0.7129757057258544,0.5031289258103656,-1.2767392874806152,0.7129757057258569
ENSGACG00000012539,rpl22l1,1.9895555508691556,0.997754921541088,0.8784723497322956,0.9962859269650303,-0.997754921541088,0.8784723497322958
ENSGACG00000019282,ENSGACG00000019282,8.628870028963846,-0.7362887976041015,0.9006278463110798,14.385861123756202,0.7362887976041015,0.9006278463110804
ENSGACG00000001804,zgc:162944,0.9322971871738459,-0.7398328455596546,0.9058135946443712,1.5574333234994742,0.7398328455596546,0.9058135946444025
