"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSGACT00000015170.1",8.52999024124585,4.86588280072391,1.01006408770536,4.81740006396833,1.45440893706844e-06,0.0223309948197488
"ENSGACT00000003040.1",6.2925362521686,1.1566814109648,0.260858729662119,4.43412958601387,9.24450120887153e-06,0.0473133571870045
"ENSGACT00000024555.1",16.6321270554741,-1.20235099454416,0.26627917154865,-4.51537755488507,6.32040578400767e-06,0.0473133571870045
"ENSGACT00000018024.1",20.6752981645096,-2.1592458928354,0.513035379450157,-4.20876606044122,2.56769061077341e-05,0.0985608040945374
"ENSGACT00000026565.1",97.29224081444,-0.802186245722307,0.193102653934248,-4.1541958610028,3.26433481221199e-05,0.100241193413406
"ENSGACT00000018338.1",3.54978309404079,-2.36581472712506,0.591839766254793,-3.9973906148553,6.40445697296266e-05,0.146109104442529
"ENSGACT00000025844.1",10.9324161683042,1.51543477910791,0.379991746200408,3.98807288384802,6.66122008009448e-05,0.146109104442529
"ENSGACT00000004169.1",27.1766467885293,-0.96183068536757,0.247562519992787,-3.88520316159165,0.000102244350571029,0.148871115138731
"ENSGACT00000006174.1",15.9026814952469,0.912588083722778,0.234207686000035,3.89649075702255,9.75965304139003e-05,0.148871115138731
"ENSGACT00000007207.1",133.925770804128,-1.36057105669799,0.345093769382786,-3.94261263867911,8.05987759126891e-05,0.148871115138731
"ENSGACT00000011780.1",11.0647395197623,-1.89366868724469,0.488697445796863,-3.87493060078695,0.000106655090955194,0.148871115138731
"ENSGACT00000011575.1",12.199447925446,1.77453664159297,0.463733264986656,3.8266321947899,0.000129908398202985,0.153431811231433
"ENSGACT00000023322.1",5.85034215318762,-1.28593506084705,0.334540322350888,-3.84388659582349,0.000121100983855908,0.153431811231433
"ENSGACT00000006775.1",4.52065169785866,-1.24273025907374,0.333253945622424,-3.72907890633573,0.000192180971023629,0.203069682095449
"ENSGACT00000024228.1",22.8336645888835,0.922277075564331,0.24785327274288,3.72106071208141,0.000198387731629004,0.203069682095449
"ENSGACT00000019308.1",7.79436709307549,-1.29850656943484,0.357705583256191,-3.63009869070127,0.000283312874214654,0.244756940420643
"ENSGACT00000023562.1",55.7307883663431,-0.733185575428653,0.202156766699781,-3.62681688769534,0.000286936624174259,0.244756940420643
"ENSGACT00000027083.1",57.7349207791168,0.611102023602844,0.168052564092991,3.63637429099085,0.00027650248418519,0.244756940420643
"ENSGACT00000003519.1",20.6271231416198,0.830644460549947,0.230582518390875,3.60237396289457,0.000315324297365575,0.254815224302686
"ENSGACT00000005808.1",4.08875561776622,-1.29855252239567,0.364723297361247,-3.56037722786184,0.000370322422168933,0.256739877758957
"ENSGACT00000009280.1",1.77801026986819,-2.4072065238661,0.675855127741228,-3.56171970154494,0.000368433614694874,0.256739877758957
"ENSGACT00000018350.1",3.43840051642286,-1.48758082500106,0.420056350994394,-3.54138396307907,0.000398033890252295,0.256739877758957
"ENSGACT00000025418.1",21.7536657302005,-2.14370774632822,0.605700796273461,-3.53921896671964,0.000401312821819394,0.256739877758957
"ENSGACT00000027420.1",5.63086912443496,-2.02906338638544,0.566884744901402,-3.57932261299139,0.000344485987415253,0.256739877758957
"ENSGACT00000003561.1",2.16909837707887,-1.79889639754346,0.513334758453365,-3.50433390281886,0.000457751018243477,0.281132365364414
"ENSGACT00000018182.1",1.02844774261712,-2.31914170806863,0.669746497384582,-3.4627156948563,0.000534753109615977,0.315792278655527
"ENSGACT00000006405.1",4.68527737062106,-1.93170751063765,0.560685407311368,-3.44526089933513,0.00057050844573568,0.32442913614169
"ENSGACT00000021323.1",9.36728831365462,-1.28282218482472,0.373438986995609,-3.43515869927047,0.000592206910196806,0.324740889255777
"ENSGACT00000014903.1",13.624428524857,-0.663084325231828,0.193736962764177,-3.42260101413357,0.000620250467247365,0.32839054048676
"ENSGACT00000022918.1",66.3704746842101,0.637114390310253,0.186895681283036,3.40893051105554,0.000652180900276459,0.333786184761492
"ENSGACT00000022078.1",10.509289883226,-0.978408045182372,0.288624457361967,-3.38989999019847,0.000699181259141766,0.346297711382667
"ENSGACT00000005101.1",9.39614808702058,0.885254333795555,0.26233550359192,3.37451211015885,0.000739466623057006,0.35259441426745
"ENSGACT00000026599.1",23.9971798117601,-0.624139226603984,0.185327858600469,-3.36775718079982,0.000757823086545906,0.35259441426745
"ENSGACT00000001124.1",4.17946748595212,-3.26085154549087,0.975007462633775,-3.34443752531122,0.000824495970274634,0.356547226791935
"ENSGACT00000002261.1",2.26371049661562,1.35168413726073,0.404623501767545,3.34059720049892,0.000835984119090117,0.356547226791935
"ENSGACT00000008659.1",0.958366625583458,-2.40201303343941,0.715749336584601,-3.35594168330115,0.000790952452117825,0.356547226791935
"ENSGACT00000009241.1",5.11314274134333,-1.94571744649872,0.584738172608308,-3.32750201311395,0.000876283560235775,0.363633994158381
"ENSGACT00000015243.1",4.59808326828986,-1.8483040542127,0.557148029839229,-3.31743801507483,0.000908470710057984,0.367069981111323
"ENSGACT00000010591.1",12.7138520345643,-0.840704234515147,0.256135628503679,-3.28226197747836,0.00102977883364203,0.396596218327941
"ENSGACT00000018457.1",3.23730948922845,-1.78837668097924,0.545016629649331,-3.28132497925779,0.00103320624808634,0.396596218327941
"ENSGACT00000002228.1",58.6351595232517,-0.557472378963757,0.170369179989405,-3.27214334774884,0.00106735444043982,0.399711221427145
"ENSGACT00000009048.1",4.98200554179908,-1.03790379695126,0.319053721788867,-3.25306907918815,0.00114165739419424,0.407651340243219
