"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSGACT00000024116.1",72.400981221932,0.594906350373625,0.111983275720942,5.31245711954443,1.08156881924539e-07,3.79956987932761e-05
"ENSGACT00000001412.1",82.4856592087294,-0.571385262632399,0.108358706781692,-5.27309045671388,1.34145402658636e-07,4.30373446181771e-05
"ENSGACT00000016960.1",4.47176581758519,-3.69430916695465,0.700353572042344,-5.27492014666456,1.32813906140483e-07,4.30373446181771e-05
"ENSGACT00000002227.1",5.17793355418918,-2.48878952135111,0.472440614566392,-5.26794150336826,1.37962051985555e-07,4.33200843234644e-05
"ENSGACT00000004457.1",2.59918412396473,-2.8734138993397,0.547137630134076,-5.25172048326409,1.5068501448379e-07,4.53838661990157e-05
"ENSGACT00000008366.1",25.8027291246089,-1.28380330423292,0.244321109048894,-5.25457382389337,1.48367625353153e-07,4.53838661990157e-05
"ENSGACT00000020346.1",4.9980614844666,3.49549760585691,0.667941439677815,5.233239619843,1.66564583225728e-07,4.9163202384906e-05
"ENSGACT00000007462.1",21.2196575588457,-1.49214451211933,0.289109927206975,-5.16116664181892,2.45415595124032e-07,6.96508337084705e-05
"ENSGACT00000026308.1",27.3431239332064,1.08233266057631,0.209638336276285,5.16285656431605,2.43209502228904e-07,6.96508337084705e-05
"ENSGACT00000017407.1",15.0202093469391,-4.03505084457931,0.78279798360838,-5.15465155643269,2.54102977463946e-07,7.07556932342058e-05
"ENSGACT00000002966.1",7.0768267990653,-2.84089917354797,0.55271650676608,-5.13988480309724,2.74906955638252e-07,7.51310528020244e-05
"ENSGACT00000018070.1",16.4297130165496,-1.46951968507554,0.287509541932923,-5.11120318023527,3.20113470963096e-07,8.58951746267884e-05
"ENSGACT00000023562.1",55.7307883663431,0.755866283285741,0.148298838529705,5.09691303573046,3.45236825362796e-07,9.0982233369717e-05
"ENSGACT00000027509.1",31.542437068523,-1.82926071811264,0.360026671097103,-5.08090334679476,3.75644221876476e-07,9.72589022184743e-05
"ENSGACT00000004632.1",47.2151997935564,-1.52943923888002,0.301514774403639,-5.0725183928551,3.92585176656658e-07,9.81995260525248e-05
"ENSGACT00000022089.1",31.5240474075826,2.44698224294542,0.48223060035814,5.07429897880415,3.88927137984846e-07,9.81995260525248e-05
"ENSGACT00000020352.1",727.463882979273,0.475224200972253,0.0941784030207025,5.04599978052068,4.51155923113792e-07,0.000110969318555222
"ENSGACT00000012345.1",3.64624470600708,-2.90330901670286,0.578505073689591,-5.01864054222745,5.20384161664634e-07,0.000125898843571257
"ENSGACT00000016147.1",3.44171869933361,-1.55778234086835,0.310921803516766,-5.01020617804423,5.43717526141347e-07,0.000129422310496677
"ENSGACT00000026956.1",38.9435856982972,-2.30487506639813,0.463623731771341,-4.97143461054511,6.64592798852202e-07,0.00015568350040414
"ENSGACT00000022821.1",11.2708569426108,-2.19795372455687,0.442588418835561,-4.96613474509711,6.8300507778408e-07,0.000157496702155273
"ENSGACT00000014355.1",15.6297043028927,2.20620512586952,0.446527081144749,4.94080923426533,7.77989980046603e-07,0.000176639632700427
"ENSGACT00000004461.1",7.51931715725661,-2.33203450178727,0.474425340110257,-4.91549313374639,8.85592546037152e-07,0.000192321814358798
"ENSGACT00000008758.1",7.52290806012161,-2.34998068385362,0.478134045189878,-4.91489929967316,8.88281056434471e-07,0.000192321814358798
"ENSGACT00000018219.1",22.6359985805549,-1.57219614242244,0.320191459223688,-4.91017513781993,9.09950863529404e-07,0.000192321814358798
"ENSGACT00000019278.1",27.9755719776818,0.750180020112729,0.152795896347845,4.90968696178147,9.12218932451271e-07,0.000192321814358798
"ENSGACT00000025600.1",12.8466423084352,1.0644497114348,0.216590920060801,4.91456295183563,8.89807314256578e-07,0.000192321814358798
"ENSGACT00000026266.1",124.860833432432,0.665451516628169,0.135880189097811,4.89734023073189,9.71425597070864e-07,0.00020191970368411
"ENSGACT00000008732.1",10.8145251694738,-1.6116886601302,0.329290424043581,-4.89442917999005,9.8591471510559e-07,0.000202085130076782
"ENSGACT00000014377.1",58.9034938080896,0.943243657426374,0.193088524991574,4.88503217613545,1.0341196472456e-06,0.000209062161014391
