,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSGACG00000001380,3.087263807,-0.233825708,0.578475067,-0.40421052,0.686057918,0.915979541
ENSGACG00000001381,40.06530313,-0.061724355,0.156772239,-0.393719928,0.693787827,0.917997417
ENSGACG00000001388,57.36582051,-0.133691756,0.266450264,-0.501751261,0.615842501,0.888536391
ENSGACG00000001389,60.76660028,-0.145915186,0.158832178,-0.91867522,0.358265475,0.762292405
ENSGACG00000001394,85.8884586,-0.041726431,0.258103985,-0.161665195,0.871569514,0.973409549
ENSGACG00000001405,1.075317576,1.192521703,0.933677798,1.277230438,0.201520904,0.643888996
ENSGACG00000001408,83.06072667,-0.197738542,0.135005957,-1.464665313,0.143012253,0.588320356
ENSGACG00000001409,2.692135596,-0.092406207,0.865521072,-0.106763671,0.914976469,0.982246173
ENSGACG00000001413,119.6454696,-0.452437549,0.223897506,-2.020735102,0.043307194,0.411516517
ENSGACG00000001415,168.9298277,-0.176491072,0.138934727,-1.270316465,0.203971925,0.64560935
ENSGACG00000001417,31.69065255,-0.004549102,0.180177199,-0.025247936,0.979857201,0.99402143
ENSGACG00000001421,2.035723006,-0.034210538,0.617570428,-0.055395362,0.955823491,0.991173089
ENSGACG00000001422,94.65929084,0.090607367,0.151446887,0.598278173,0.549654338,0.860017581
ENSGACG00000001423,195.3813764,0.383831621,0.242707787,1.581455733,0.113773873,0.55446923
ENSGACG00000001425,54.89929348,-0.113708147,0.459009437,-0.247725075,0.804347129,0.958245326
ENSGACG00000001427,8.426836308,-0.772853531,0.380641988,-2.030394845,0.04231642,0.408759414
ENSGACG00000001431,52.75987309,-0.266397232,0.233510609,-1.140835669,0.253938314,0.690394958
ENSGACG00000001433,3.239325813,0.074133451,0.583498572,0.127049926,0.898900883,0.979020492
ENSGACG00000001436,22.72304325,-0.0826773,0.352867227,-0.234301442,0.814750967,0.959875986
ENSGACG00000001438,91.95739827,-0.125900089,0.182484105,-0.689923594,0.490242237,0.833418438
ENSGACG00000001439,504.2043772,0.109795683,0.184712492,0.594413955,0.552235277,0.860381972
ENSGACG00000001440,61.96880084,-0.118755941,0.195453759,-0.607590981,0.543458784,0.857946496
ENSGACG00000001443,116.7698352,-0.033139083,0.136978172,-0.241929667,0.808834662,0.958245326
ENSGACG00000001446,1.49873691,0.788677455,0.879961752,0.896263335,0.370112137,0.76905046
ENSGACG00000001447,1.098349632,0.205057858,0.984561132,0.208273363,0.835015529,0.966849772
ENSGACG00000001450,2.731762211,-0.156840597,0.609286846,-0.257416681,0.796857127,0.956724311
ENSGACG00000001454,4.72376441,-0.167848427,0.69422182,-0.241779245,0.808951222,0.958245326
ENSGACG00000001455,100.7998671,-0.286852616,0.243643076,-1.177347702,0.239056755,0.679278491
ENSGACG00000001457,2.75948072,-1.089548082,1.408459925,-0.773574074,0.439182709,0.807232355
ENSGACG00000001458,15.09065209,-1.047468349,0.368118753,-2.845463158,0.004434689,0.211301257
ENSGACG00000001459,3.791940076,0.732276394,0.852589631,0.85888494,0.390403999,0.77960356
ENSGACG00000001460,427.6674074,0.344579871,0.219542748,1.569534291,0.116523496,0.5599189
ENSGACG00000001461,14.66949727,0.378450069,0.261310311,1.448278363,0.147539216,0.593632234
ENSGACG00000001463,66.60024863,0.197872501,0.199326295,0.992706458,0.320853027,0.741683259
ENSGACG00000001464,41.23544511,0.335320625,0.171988585,1.949667914,0.051215713,0.435593959
ENSGACG00000001465,67.59917826,0.236516813,0.183483912,1.289032981,0.197386621,0.640713723
ENSGACG00000001466,14.89055318,-0.159518958,0.630774941,-0.25289362,0.80035042,0.957019625
ENSGACG00000001469,61.66411662,0.279614343,0.290693453,0.961887307,0.336106215,0.749635271
ENSGACG00000001470,39.69418215,0.249482492,0.177185346,1.408031185,0.159121836,0.604642089
ENSGACG00000001471,59.54694461,-0.054265319,0.130433969,-0.416036704,0.677383146,0.91243438
ENSGACG00000001473,229.5855413,0.192634184,0.173856639,1.108005915,0.267859261,0.702374261
ENSGACG00000001475,34.76778701,0.082338334,0.293887595,0.280169479,0.779347482,0.94933164
ENSGACG00000001476,32.8318295,-0.014666262,0.173800598,-0.084385568,0.932749882,0.984716942
ENSGACG00000001477,4.806408309,-0.325125157,0.47957903,-0.677938642,0.497810598,0.838224608
ENSGACG00000001482,5.662655644,2.523450136,0.924741464,2.728816901,0.006356199,0.228343909
ENSGACG00000001484,6.709616627,-0.183014791,0.37522571,-0.487745872,0.625729856,0.89208384
ENSGACG00000001485,2.329478608,0.536922845,0.696074887,0.771357874,0.440494837,0.807232355
ENSGACG00000001486,1.138780896,0.549232042,0.94548752,0.580898247,0.561309034,0.863122395
ENSGACG00000001488,7.20056898,-0.114626866,0.398238703,-0.28783457,0.773473374,0.947757075
ENSGACG00000001491,12.6421822,0.313408465,0.282549935,1.10921443,0.267337689,0.702120133
ENSGACG00000001493,41.73452554,0.023032061,0.210898965,0.109208978,0.913036739,0.981781467
ENSGACG00000001495,2.144560081,-1.083909828,0.995929623,-1.088339782,0.276445134,0.707739201
ENSGACG00000001498,164.855123,0.125068812,0.14541235,0.860097592,0.389735249,0.77921228
ENSGACG00000001499,31.18616948,-0.037625624,0.181132477,-0.207724339,0.835444212,0.966849772
ENSGACG00000001500,467.5839808,-0.435721847,0.347784515,-1.252850049,0.210260283,0.651614111
ENSGACG00000001502,145.3977352,0.089095363,0.119000633,0.748696547,0.454040125,0.812315413
ENSGACG00000001503,89.54446775,-0.474267642,0.25518782,-1.858504224,0.063097444,0.457709264
ENSGACG00000001504,32.79213149,0.12649598,0.221010701,0.572352287,0.567083334,0.866026555
ENSGACG00000001505,10.801389,0.180168843,0.401309557,0.448952286,0.653466077,0.903179907
ENSGACG00000001507,2.50841725,-0.31605892,0.684368339,-0.461825747,0.644206285,0.899889202
ENSGACG00000001509,34.50762072,0.53625256,0.257081766,2.085922192,0.036985672,0.39294841
ENSGACG00000001511,46.8485753,0.000353485,0.181013322,0.00195281,0.998441884,0.99995622
ENSGACG00000001512,585.5542992,-0.091803408,0.162093274,-0.566361612,0.571147985,0.867453074
ENSGACG00000001513,2.542139969,0.996682549,1.973031215,0.505152955,0.61345141,0.88804762
ENSGACG00000001518,9.695853298,0.098429297,0.50027422,0.196750687,0.844022643,0.968829996
ENSGACG00000001519,729.6448591,-0.18571718,0.190705499,-0.973842818,0.330134589,0.746738586
ENSGACG00000001522,8.971459658,1.50783225,2.707962937,0.556814212,NA,NA
ENSGACG00000001523,0.992602784,-1.720497717,1.130258304,-1.522216391,0.127954869,0.573611786
ENSGACG00000001524,38.45402129,-0.069139694,0.193968359,-0.356448314,0.721504853,0.927102759
ENSGACG00000001528,10.75984351,4.5874922,2.315961282,1.980815584,NA,NA
ENSGACG00000001530,73.3665456,-0.452640599,0.159664267,-2.834952404,0.004583251,0.213230605
ENSGACG00000001531,30.54091144,0.074834359,0.51219206,0.146106051,0.88383767,0.975976971
ENSGACG00000001533,120.5893256,-0.23766548,0.187734456,-1.26596622,0.205525176,0.647500602
ENSGACG00000001534,21.85127564,-0.205108558,0.261702219,-0.783747876,0.433188064,0.804660802
ENSGACG00000001536,29.29425929,-0.106814754,0.39214781,-0.272383909,0.785326844,0.951573613
ENSGACG00000001538,1.163053888,-0.244101951,0.875626789,-0.278773964,0.780418296,0.95015263
ENSGACG00000001543,12.86097729,-0.094082058,0.279880809,-0.336150442,0.736757422,0.933116584
ENSGACG00000001544,13.05678764,0.378165162,0.312281081,1.210976859,0.225904274,0.668235744
ENSGACG00000001548,40.8838215,0.483320839,0.440841603,1.096359409,0.27292152,0.706166429
ENSGACG00000001551,74.827112,0.051712204,0.162770135,0.317700808,0.750711898,0.9391365
ENSGACG00000001552,11.83583679,-0.601051785,0.318870803,-1.884938289,0.05943817,0.451423855
ENSGACG00000001554,1.697274451,0.045272296,0.870172343,0.052026815,0.958507327,0.991382853
ENSGACG00000001555,7.535281797,0.185704835,0.554300079,0.335025814,0.737605613,0.933359367
ENSGACG00000001556,4.317906277,1.719859755,1.543619721,1.11417322,0.265204882,0.699970785
ENSGACG00000001558,2.395327666,0.515833253,0.636304966,0.810669852,0.417555291,0.794386454
ENSGACG00000001559,3.690483842,0.069046069,0.556176743,0.124144114,0.90120117,0.979111406
ENSGACG00000001560,6.492470807,0.507128257,0.464195325,1.092488939,0.27461825,0.70738257
ENSGACG00000001563,91.82408006,-0.007954626,0.197816745,-0.040212094,0.967924035,0.992282705
ENSGACG00000001565,1.787297651,-0.301459619,1.285907878,-0.234433293,0.814648614,0.959875986
ENSGACG00000001571,41.8631255,-0.658436732,0.28254718,-2.330360304,0.019787116,0.332960522
ENSGACG00000001573,4.182627013,1.928121857,1.270373796,1.517759468,0.129075046,0.573868488
ENSGACG00000001577,622.3680125,-0.050297531,0.164470686,-0.305814565,0.759745838,0.942317999
ENSGACG00000001578,10.83291993,-0.292626149,0.851335856,-0.34372586,0.731052461,0.93149495
ENSGACG00000001579,8.20896761,-0.147390235,0.346248076,-0.425678134,0.670342398,0.910655721
ENSGACG00000001580,4.275351694,0.72559796,0.517844226,1.401189633,0.161157374,0.606916976
ENSGACG00000001582,12.44023441,-0.113240546,0.335907342,-0.3371184,0.736027647,0.932706928
ENSGACG00000001586,9.605196802,-0.703624683,0.482115677,-1.459451989,0.144440746,0.590353377
ENSGACG00000001587,12.56267555,-1.667709389,0.508872037,-3.277266718,0.001048173,0.144296285
ENSGACG00000001589,2.196969672,-0.243159507,0.663917196,-0.36624975,0.714178722,0.924575411
ENSGACG00000001593,8.799849437,0.328274943,0.40673615,0.807095566,0.419611427,0.795881468
ENSGACG00000001594,1.200204017,-0.272517776,0.797827351,-0.341574873,0.73267085,0.931767269
ENSGACG00000001596,3.695418709,0.453064548,0.584702818,0.774862946,0.43842065,0.807232355
ENSGACG00000001600,1.601785824,-0.840431435,0.826079002,-1.017374166,0.308975467,0.732712744
ENSGACG00000001602,79.94170309,0.080657363,0.12694127,0.63539118,0.525173319,0.852621154
ENSGACG00000001609,1.885951163,0.796275873,0.710904276,1.120088738,0.262675949,0.698181259
ENSGACG00000001611,92.82585403,-1.022418852,0.546234279,-1.871758862,0.061239972,0.456791256
ENSGACG00000001614,78.12141004,-0.120318574,0.212399774,-0.566472231,0.571072805,0.867453074
ENSGACG00000001620,45.72283346,0.042615629,0.180184791,0.236510688,0.813036415,0.959804803
ENSGACG00000001623,5.52639916,0.920136798,0.863360561,1.065761907,0.286531285,0.71696178
ENSGACG00000001632,102.8427904,0.042567862,0.383106086,0.111112467,0.911527163,0.981452831
ENSGACG00000001633,7.731631202,0.720454052,0.403216687,1.786766459,0.073975243,0.483649401
ENSGACG00000001637,3.16310959,-0.329694313,0.560162525,-0.588569027,0.556150416,0.86121277
ENSGACG00000001640,30.14786471,0.217829456,0.51936578,0.41941434,0.674913345,0.910956032
ENSGACG00000001642,2.231342037,-1.386455965,0.693983027,-1.997824027,0.045735741,0.420878767
ENSGACG00000001644,1.087056618,-0.361585568,1.867723864,-0.193596909,0.846491518,0.969289441
ENSGACG00000001648,1.134138421,-0.391629443,0.86225095,-0.454194272,0.649689005,0.902249823
ENSGACG00000001649,29.82491738,-0.17592396,0.255893405,-0.68748923,0.491774485,0.833518335
ENSGACG00000001652,86.54014079,-0.052865858,0.150035823,-0.352354901,0.72457212,0.929309836
ENSGACG00000001657,33.62273355,0.20302145,0.247939893,0.818833338,0.412881507,0.792599635
ENSGACG00000001658,14.55268836,-0.096942427,0.253856366,-0.381879047,0.702551083,0.920624676
ENSGACG00000001659,5.03850348,0.388100542,0.461689092,0.840610161,0.400566365,0.786451377
ENSGACG00000001660,27.54893409,-0.340410362,0.220628467,-1.542912241,0.12285207,0.566536085
ENSGACG00000001661,13.3921086,-0.0878783,0.299532216,-0.293385135,0.769227786,0.946279239
ENSGACG00000001666,6.930972843,-0.202216703,0.422376752,-0.478759075,0.632110034,0.89598294
ENSGACG00000001667,1.607914401,-0.038353533,0.78937542,-0.04858719,0.961248279,0.991458979
ENSGACG00000001672,43.54171039,-0.008758843,0.227498216,-0.038500713,0.969288463,0.992531214
ENSGACG00000001673,120.4191086,-1.684347782,0.502230492,-3.353734608,0.000797288,0.13493365
ENSGACG00000001676,2.272667999,0.03486876,0.635727565,0.05484859,0.95625909,0.991173089
ENSGACG00000001677,52.11913593,-0.218205133,0.184232294,-1.184402192,0.236253893,0.677464451
ENSGACG00000001681,252.3799105,0.217522899,0.12819103,1.696865207,0.089722147,0.512301461
ENSGACG00000001683,7.839451677,-0.250890153,0.379168401,-0.661685291,0.508172934,0.844746524
ENSGACG00000001684,145.7872088,0.285410322,0.129459916,2.204623095,0.027480554,0.368565115
ENSGACG00000001687,0.924725012,0.501669534,1.050738746,0.477444594,0.633045566,0.89656126
ENSGACG00000001689,68.67230152,0.142805416,0.181157651,0.788293591,0.430524995,0.803617069
ENSGACG00000001694,25.25142938,0.218589157,0.265654559,0.822832322,0.410603354,0.791290351
ENSGACG00000001695,20.95614647,-0.825002983,0.321421755,-2.566730378,0.01026624,0.273864074
ENSGACG00000001696,1.435322193,0.584504548,1.008272263,0.579709042,0.562110845,0.863122395
ENSGACG00000001699,1.123347507,-0.517476429,0.973546021,-0.531537717,0.595046212,0.881749119
ENSGACG00000001700,1.305305204,-0.115087653,0.892165745,-0.128998063,0.897359181,0.978883012
ENSGACG00000001704,130.8821375,0.137301903,0.173714096,0.790390111,0.429299976,0.802820219
ENSGACG00000001706,7.16994202,-0.3031556,0.378365209,-0.80122483,0.423001499,0.799297134
ENSGACG00000001707,32.54453046,0.327467352,0.266823153,1.227282372,0.219716479,0.661267714
ENSGACG00000001713,28.54187774,-0.273494441,0.342259012,-0.799086163,0.424240453,0.799468946
ENSGACG00000001715,40.78856623,0.065194989,0.200822829,0.32463933,0.745454057,0.937622431
ENSGACG00000001721,52.3305408,-0.175130962,0.230750469,-0.758962542,0.447874965,0.811163064
ENSGACG00000001722,48.17198774,0.114513278,0.180595881,0.634085771,0.526024848,0.852621154
ENSGACG00000001727,5.541877868,0.498294356,0.447145099,1.114390736,0.265111596,0.699960041
ENSGACG00000001730,2.932323218,0.309924992,0.644047587,0.481214429,0.630364107,0.894745415
ENSGACG00000001733,8.118132503,1.48883276,1.540958562,0.966173132,0.333957555,0.748671742
ENSGACG00000001736,1.322892889,-0.036039254,1.478318442,-0.024378546,0.980550661,0.994056566
ENSGACG00000001742,29.01830706,0.118187162,0.657763915,0.179680215,0.857403627,0.969325449
ENSGACG00000001746,56.93760051,-0.915203379,0.376625652,-2.430008085,0.015098486,0.297913167
ENSGACG00000001750,67.39295526,0.907051757,0.326313498,2.779694258,0.00544101,0.219618064
ENSGACG00000001751,236.21961,0.369605958,0.22979835,1.608392569,0.107749228,0.544580835
ENSGACG00000001752,795.0798832,-0.112400066,0.305000769,-0.368523878,0.712482644,0.924369351
ENSGACG00000001754,5.484732005,1.529844742,1.126900393,1.357568735,0.174600569,0.615761181
ENSGACG00000001759,53.73364714,-0.254651125,0.276629226,-0.920550329,0.357285245,0.76171356
ENSGACG00000001768,60.680068,-0.468474473,0.196809126,-2.380349335,0.017296232,0.313165584
ENSGACG00000001778,1.407280232,0.437099723,0.875180426,0.499439555,0.617469759,0.889128953
ENSGACG00000001782,86.49158579,-0.025023418,0.189127256,-0.13230995,0.894739138,0.978114908
ENSGACG00000001786,56.99339466,0.288679912,0.200517606,1.439673642,0.149959754,0.595172211
ENSGACG00000001794,61.78785715,0.445728162,0.31987548,1.393442729,0.163485952,0.607818614
ENSGACG00000001795,3.48314284,0.622111482,0.651573018,0.954783984,0.339686948,0.751174818
ENSGACG00000001800,2.116880795,0.705639743,0.686953457,1.027201677,0.304325509,0.728994839
ENSGACG00000001803,5.559158556,0.522400561,0.590856312,0.884141458,0.376619856,0.771705918
ENSGACG00000001804,175.8690259,0.719429768,0.208222553,3.455100117,0.000550089,0.13493365
ENSGACG00000001807,37.82035698,0.438265312,0.359828838,1.217982737,0.223230533,0.665728471
ENSGACG00000001810,16.10303653,-0.425712484,0.31995117,-1.330554549,0.183335626,0.624665949
ENSGACG00000001814,66.79556572,0.392050474,0.16776314,2.336928557,0.019442899,0.329498412
ENSGACG00000001816,19.44165124,0.359465956,0.622968014,0.577021528,0.563924913,0.864411147
ENSGACG00000001819,0.943001808,-0.003656888,1.044990637,-0.003499445,0.997207852,0.999885636
ENSGACG00000001828,119.8388897,0.191078443,0.193838281,0.985762164,0.324249837,0.744039885
ENSGACG00000001830,4.066922132,-0.420660294,0.509361201,-0.825858533,0.408884346,0.790761816
ENSGACG00000001834,28.99798318,0.547109392,0.292651634,1.869490304,0.061554631,0.456791256
ENSGACG00000001836,7.681444899,-0.831647828,0.338389398,-2.457665143,0.01398435,0.291771381
ENSGACG00000001840,3.704997249,-0.134103076,0.482992965,-0.277650163,0.781280921,0.95015263
ENSGACG00000001842,4.445926008,-0.006254713,0.576180947,-0.010855466,0.991338761,0.998361344
ENSGACG00000001843,33.9362645,0.500366657,0.260260363,1.9225619,0.054535093,0.445985722
ENSGACG00000001844,10.84354586,-0.357393911,0.292805542,-1.220584517,0.222243372,0.664409177
ENSGACG00000001846,72.4732553,-0.373876852,0.18323045,-2.040473364,0.041303201,0.404673033
ENSGACG00000001848,1.688988742,-0.903365451,0.709171335,-1.273832439,0.202722806,0.644179439
ENSGACG00000001850,3.318730968,-0.910541361,1.091157951,-0.834472553,0.404014748,0.788366722
ENSGACG00000001852,4.541452249,-0.226025542,0.475139671,-0.475703369,0.634285721,0.897216973
ENSGACG00000001855,11.60606915,-0.143258306,0.317804581,-0.450774831,0.652151843,0.902249823
ENSGACG00000001856,82.03136027,-0.485652447,0.179065959,-2.712142781,0.006684979,0.232212018
ENSGACG00000001857,40.25847571,-0.209674454,0.18186921,-1.152885934,0.248957206,0.687137069
ENSGACG00000001858,34.02487286,0.373043121,0.263701175,1.414643378,0.157173084,0.602408097
ENSGACG00000001862,2.02611566,0.174688187,0.824684536,0.211824255,0.832244145,0.966560408
ENSGACG00000001865,25.86125298,-0.244270671,0.298843739,-0.817385941,0.413707907,0.792599635
ENSGACG00000001867,3.120028998,-1.960609344,0.916610515,-2.138977584,0.032437484,0.384363308
ENSGACG00000001868,1.742479346,-0.647368424,0.82426179,-0.785391767,0.432223906,0.804660802
ENSGACG00000001872,5.376408052,0.52728646,0.418602243,1.259636012,0.207800698,0.648869614
ENSGACG00000001875,1.23639751,-0.646354434,1.03927572,-0.621927773,0.533989362,0.85576309
ENSGACG00000001879,3.673761332,-0.723491275,0.557454479,-1.297848169,0.194339514,0.636266195
ENSGACG00000001880,54.12338165,0.259280122,0.226008791,1.147212552,0.251293785,0.68882454
ENSGACG00000001884,118.3597472,-0.366208601,0.267827666,-1.367329249,0.171522128,0.61569972
ENSGACG00000001886,33.75225301,0.325808019,0.286272591,1.13810413,0.255077004,0.690937363
ENSGACG00000001887,24.90525589,-0.55453706,0.254832533,-2.176084247,0.029548962,0.377834392
ENSGACG00000001888,119.9722645,0.174296829,0.132455168,1.315893003,0.188209958,0.629672255
ENSGACG00000001892,26.05666514,-1.500345524,0.584438566,-2.567156946,0.010253619,0.273864074
ENSGACG00000001893,1.20574002,1.554694035,0.959515221,1.620291164,0.105169746,0.538936861
ENSGACG00000001894,19.86762834,-0.458724244,0.302179102,-1.518054163,0.129000745,0.573868488
ENSGACG00000001897,50.46823707,0.178217285,0.198854451,0.896219739,0.370135415,0.76905046
ENSGACG00000001898,3.297589526,-0.662981791,0.53642026,-1.235937269,0.216481882,0.658096199
ENSGACG00000001903,43.63210131,-0.347930214,0.185608281,-1.874540362,0.060855984,0.456754424
ENSGACG00000001904,18.58168607,-0.342110738,0.217699134,-1.571484148,0.116070234,0.559728506
ENSGACG00000001906,53.13159248,-0.000480992,0.157687574,-0.003050285,0.997566229,0.999885636
ENSGACG00000001909,4.568513833,0.306116868,0.48783393,0.627502208,0.530330089,0.853980487
ENSGACG00000001910,1.640319485,-2.990744361,1.633738628,-1.830613728,0.067158218,0.466244898
ENSGACG00000001911,1.278641064,2.874513049,1.325284595,2.168977939,0.030084359,0.37991139
ENSGACG00000001912,8.675246096,0.506337611,0.48836667,1.036798051,0.299829984,0.727125863
ENSGACG00000001913,15.05578871,-0.159815428,0.412206939,-0.387706787,0.698233032,0.919172212
ENSGACG00000001914,29.29456932,-0.232068897,0.20323172,-1.141893091,0.253498461,0.690358294
ENSGACG00000001917,10.4417122,-0.043299164,0.325133959,-0.133173304,0.894056323,0.977877479
ENSGACG00000001918,7.583005004,0.23221968,0.384549986,0.603873848,0.545927517,0.859079056
ENSGACG00000001926,2.314069858,0.67211935,0.61524218,1.092446799,0.274636762,0.70738257
ENSGACG00000001929,69.28267217,0.328813473,0.196521546,1.673167547,0.094294317,0.519595744
ENSGACG00000001932,3.719377549,-3.262447019,1.112268886,-2.933145988,0.003355461,0.192226915
ENSGACG00000001933,100.5618796,0.278045528,0.154272178,1.80230507,0.071497421,0.474903915
ENSGACG00000001934,48.28926563,-0.363747301,0.153903164,-2.363481622,0.018104125,0.320397125
ENSGACG00000001936,244.2658994,-0.068117424,0.118825105,-0.573257851,0.566470119,0.865674205
ENSGACG00000001937,225.9993456,0.110491121,0.396971373,0.278335236,0.78075503,0.95015263
ENSGACG00000001938,82.48182307,0.22351454,0.126021058,1.773628495,0.076124621,0.488070959
ENSGACG00000001940,7515.531188,0.327585283,0.186223057,1.759101629,0.078560248,0.491714726
ENSGACG00000001942,3.39522032,0.212645356,0.527758527,0.402921687,0.687005837,0.915979541
ENSGACG00000001943,1.289797366,-0.794920044,0.824812061,-0.963758995,0.335166769,0.749451455
ENSGACG00000001944,2.210502141,1.515216573,0.680546945,2.22646885,0.025982793,0.358570469
ENSGACG00000001945,151.342284,0.167992421,0.124838879,1.345673896,0.178407708,0.618113371
ENSGACG00000001946,6.396717008,0.572629182,0.611737094,0.936070719,0.349236778,0.757539611
ENSGACG00000001954,305.2358511,-0.370311532,0.171662507,-2.157206832,0.030989552,0.384363308
ENSGACG00000001955,26.52428127,-0.165692706,0.225805706,-0.733784407,0.463080145,0.817440908
ENSGACG00000001958,14.75314421,0.137235908,0.289817372,0.473525471,0.635838333,0.898057256
ENSGACG00000001961,10.47548337,0.379088415,0.335162587,1.131058268,0.258030567,0.693104155
ENSGACG00000001965,2.966029907,-0.205247752,0.965772812,-0.212521775,0.831699992,0.966335957
ENSGACG00000001966,398.067091,-0.273824694,0.228221613,-1.199819293,0.230209529,0.674420142
ENSGACG00000001970,16.36042741,0.043027567,0.262430842,0.163957738,0.869764414,0.973161457
ENSGACG00000001973,48.98767716,-0.149230986,0.263886411,-0.565512205,0.571725425,0.867699962
ENSGACG00000001974,72.80312016,-0.049586414,0.178095183,-0.278426476,0.780684998,0.95015263
ENSGACG00000001975,6.146024941,0.246203075,0.523364654,0.470423583,0.638052419,0.898725051
ENSGACG00000001978,9.619927496,0.067384889,0.610914002,0.110301758,0.912170063,0.981517045
ENSGACG00000001985,25.34043275,0.528535199,0.195752466,2.700018093,0.006933571,0.236866468
ENSGACG00000001986,72.7156089,0.245092886,0.133456849,1.836495368,0.066284427,0.465108881
ENSGACG00000001993,131.105958,-0.693113993,0.275642691,-2.514537894,0.011918849,0.27881484
ENSGACG00000001999,22.70885726,-0.291525934,0.254483236,-1.145560463,0.251977064,0.689545884
ENSGACG00000002002,30.27129539,0.86125684,0.323860674,2.65934369,0.007829305,0.246278116
ENSGACG00000002003,10.67629334,0.4788125,0.379360368,1.262157411,0.20689215,0.648692285
ENSGACG00000002004,1.654597848,-0.566333091,1.381367552,-0.409980016,0.681820607,0.913697081
ENSGACG00000002009,8.177732604,-0.684593973,0.389335589,-1.758364743,0.078685468,0.491714726
ENSGACG00000002010,267.0555575,-0.369886486,0.173965411,-2.126207063,0.033486022,0.385429932
ENSGACG00000002011,5.539715186,0.195455251,0.447181865,0.437082239,0.662051707,0.90614355
ENSGACG00000002013,1.614263274,1.424522834,1.589169078,0.89639476,0.370041965,0.76905046
ENSGACG00000002015,39.19536276,-0.232608869,0.174433812,-1.333507915,0.18236518,0.623703585
ENSGACG00000002016,47.56842676,0.022796618,0.174884962,0.130352078,0.896287879,0.978544883
ENSGACG00000002020,26.63898188,-0.458500574,0.282214709,-1.624651582,0.10423682,0.538309143
ENSGACG00000002023,48.09672194,-0.079954948,0.275247163,-0.290484185,0.771445848,0.946816998
ENSGACG00000002025,1.730922542,-0.666827858,0.705821045,-0.944754854,0.344784045,0.754445466
ENSGACG00000002028,3.832796109,-0.288389509,0.423605004,-0.680798164,0.495999212,0.836232757
ENSGACG00000002029,1.207332382,0.405543955,0.985407025,0.41154969,0.680669513,0.913287777
ENSGACG00000002030,2.250919181,3.166592805,1.093176451,2.896689554,0.003771227,0.20082895
ENSGACG00000002031,20.60525562,0.192592372,0.379951201,0.506887126,0.612234019,0.887803072
ENSGACG00000002032,1.683760752,-0.610054354,0.895157012,-0.681505418,0.49555174,0.836013597
ENSGACG00000002034,184.0191894,0.159069917,0.113479004,1.401756367,0.160988012,0.606916976
ENSGACG00000002035,2197.802778,-0.111009809,0.160673061,-0.690904926,0.48962529,0.833259649
ENSGACG00000002036,56.99782593,-0.122048697,0.171363869,-0.712219546,0.476328835,0.82483711
ENSGACG00000002039,36.13000652,-0.24402645,0.183254762,-1.331624059,0.182983755,0.624634414
ENSGACG00000002040,7.965254955,0.425063054,0.878052314,0.484097641,0.628316575,0.893379921
ENSGACG00000002042,77.17020905,0.670459883,0.205008833,3.270395106,0.001073974,0.144296285
ENSGACG00000002047,23.52539325,-0.571149215,0.248119132,-2.301915253,0.021339952,0.34132612
ENSGACG00000002048,45.33103747,0.44353082,0.178606503,2.483284839,0.013017695,0.285937486
ENSGACG00000002050,18.54412821,0.211607683,0.281355629,0.752100407,0.451990679,0.812040408
ENSGACG00000002051,4.533167901,0.309499157,1.078017804,0.287100228,0.774035578,0.947898484
ENSGACG00000002053,61.6163913,0.212340995,0.168241597,1.262119475,0.206905799,0.648692285
ENSGACG00000002054,95.29034275,-0.25879232,0.385754118,-0.670873772,0.502300946,0.840083959
ENSGACG00000002057,13.55794045,-0.224494689,0.326464697,-0.687653798,0.491670821,0.833518335
ENSGACG00000002059,4.488918381,1.541193321,1.324560934,1.163550336,0.244606288,0.684695895
ENSGACG00000002060,2.796869223,1.563631931,0.67223951,2.326004209,0.020018326,0.333135857
ENSGACG00000002069,164.3436753,-1.198436933,0.556399297,-2.153915256,0.031246818,0.384363308
ENSGACG00000002071,99.41093405,0.465909759,0.202361264,2.302366324,0.021314522,0.34132612
ENSGACG00000002073,1.264006377,0.15079107,1.016348402,0.148365531,0.882054301,0.975347748
ENSGACG00000002074,154.9811023,-0.525858352,0.272575095,-1.929223772,0.053703088,0.442781474
ENSGACG00000002080,52.73869445,-0.198329057,0.290288008,-0.68321478,0.494471135,0.835158056
ENSGACG00000002088,2413.305395,0.415036909,0.198505809,2.090804853,0.036545561,0.39027398
ENSGACG00000002089,6.079473366,0.317779538,0.498083353,0.638004735,0.523470598,0.851568611
ENSGACG00000002094,91.04629398,-0.617487364,0.277768518,-2.223028614,0.026213871,0.360659833
ENSGACG00000002097,4.547213208,0.344100548,0.546105683,0.630098824,0.528629929,0.853712932
ENSGACG00000002103,35.59252235,-0.134890892,0.180966921,-0.745389774,0.456036124,0.813015957
ENSGACG00000002104,34.13774877,0.515268547,0.214290885,2.404528535,0.016193342,0.306691056
ENSGACG00000002105,69.13159986,0.278450862,0.170391599,1.634181868,0.102220669,0.536498806
ENSGACG00000002106,14.79945328,-0.117149677,0.323662186,-0.361950462,0.71738905,0.925992893
ENSGACG00000002111,1.254103838,0.078781194,1.308567535,0.060204148,0.951993042,0.990477062
ENSGACG00000002114,1.45900121,0.607662194,0.897291744,0.677218082,0.498267597,0.838224608
