"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSGACT00000002646.1",32.1591917551214,1.802834343574,0.30738120545135,5.86514175753448,4.48749144106311e-09,2.87087264942013e-06
"ENSGACT00000023562.1",55.7307883663431,1.12146073664265,0.191862701899196,5.84512114935119,5.06199727269359e-09,3.10887624499749e-06
"ENSGACT00000005314.1",58.3099182332186,1.50043189770051,0.257127513843768,5.83536112207803,5.36741878302666e-09,3.1696672305612e-06
"ENSGACT00000005395.1",7.36306080751268,2.5841084587157,0.443402821451038,5.82790260616563,5.61283174423719e-09,3.19183031855621e-06
"ENSGACT00000000966.1",4.72276657048473,2.82277694165236,0.488266497232362,5.78122184842231,7.4160017056075e-09,3.98091770395554e-06
"ENSGACT00000001226.1",21.6604760451255,1.35064932731762,0.233720773154653,5.77890150322196,7.51899266736425e-09,3.98091770395554e-06
"ENSGACT00000023200.1",12.8686045000637,2.22586871273737,0.388114580919592,5.73508139648716,9.7465527048072e-09,4.98828567432033e-06
"ENSGACT00000010958.1",6.65154871070152,2.67068011050889,0.467537843212038,5.71222233511841,1.11510266870485e-08,5.40161813692216e-06
"ENSGACT00000017642.1",597.041613848967,-0.671923717217744,0.117694706639735,-5.70903939864103,1.13615590891868e-08,5.40161813692216e-06
"ENSGACT00000020755.1",26.1135710854698,2.55164635022412,0.447236498499392,5.70536250682946,1.16095739558702e-08,5.40161813692216e-06
"ENSGACT00000010331.1",19.3851604180238,1.78022178351119,0.312739622852963,5.69234485630934,1.25306441530607e-08,5.65869148017922e-06
"ENSGACT00000001968.1",32.5340795322754,2.2512207521372,0.396496419096774,5.67778331331596,1.36451410445265e-08,5.82999675817122e-06
"ENSGACT00000013169.1",3.00665553859827,4.26970628117935,0.752664354127648,5.67278928218677,1.40490999122271e-08,5.82999675817122e-06
"ENSGACT00000017609.1",12.1026064674908,1.56490358336128,0.275825026355072,5.67353732922976,1.39878602623538e-08,5.82999675817122e-06
"ENSGACT00000022676.1",22.9586779632072,1.95480944647756,0.345999569584492,5.64974531276173,1.60685727431735e-08,6.32607348458169e-06
"ENSGACT00000025590.1",23.6493119178888,1.20573670766706,0.213354328929747,5.65133463059041,1.59206808375809e-08,6.32607348458169e-06
"ENSGACT00000010573.1",36.1497632688883,1.33250029577487,0.237118092581899,5.61956399558432,1.91439959503859e-08,7.22779483981915e-06
"ENSGACT00000015249.1",26.8505682052697,1.19287216752699,0.21232445362352,5.61815724552443,1.93004812057174e-08,7.22779483981915e-06
"ENSGACT00000006002.1",4.85007716955992,3.72289353842397,0.663905503463775,5.60756541254836,2.05192472060413e-08,7.50125051432281e-06
"ENSGACT00000003416.1",37.2710910083746,2.07862683459999,0.37178574925988,5.59092659882191,2.2586105082896e-08,7.70637905428411e-06
"ENSGACT00000015718.1",3.68724744547587,3.25941974841666,0.582867514085445,5.5920422216889,2.24414228308339e-08,7.70637905428411e-06
"ENSGACT00000015781.1",21.8434680933098,1.25761316299624,0.224733876149148,5.59601064399215,2.19340241195323e-08,7.70637905428411e-06
"ENSGACT00000014477.1",18.5073432522934,2.12011567071531,0.379671491200469,5.58407918385391,2.3494165074308e-08,7.8419437076288e-06
