,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSGACG00000000219,83.32114421,0.151369173,0.238591971,0.634426936,0.525802235,0.781720348
ENSGACG00000000222,1.344786497,1.503149465,1.640062198,0.916519792,0.359394331,0.662899982
ENSGACG00000000227,40.06839824,0.61881691,0.24790012,2.496234811,0.012551948,0.12883536
ENSGACG00000000228,66.82570384,-0.699903468,0.219254655,-3.192194334,0.001411963,0.040579369
ENSGACG00000000232,48.38788179,0.225136003,0.223175708,1.00878364,0.313078409,0.623059757
ENSGACG00000000233,22.57960384,-0.858674097,0.411594946,-2.086211467,0.036959472,0.222820458
ENSGACG00000000234,2.209419696,-1.06159323,0.856480088,-1.239483842,0.215166369,0.517508272
ENSGACG00000000235,217.6314193,0.752324653,0.19620518,3.834377116,0.000125883,0.009265185
ENSGACG00000000247,268.3373589,-0.69666097,0.286844576,-2.428705393,0.01515284,0.143192752
ENSGACG00000000249,1.021910131,2.196270034,1.310079132,1.676440743,0.093651894,0.348069024
ENSGACG00000000253,1.239705257,-0.351110713,1.125519656,-0.311954314,0.755075244,0.902232965
ENSGACG00000000254,21.91807088,-0.037275587,0.452211445,-0.082429551,0.934305137,0.977894567
ENSGACG00000000256,9.702920322,0.063303184,0.541725195,0.11685479,0.906975125,0.967850825
ENSGACG00000000257,1.470237728,-1.792612458,1.227715744,-1.460120119,0.144257064,0.428385297
ENSGACG00000000260,4.282495258,-3.143587509,1.345765386,-2.33591051,0.019495906,0.16251974
ENSGACG00000000261,10.76293436,-0.469929764,0.896233392,-0.524338603,0.600043052,0.829595258
ENSGACG00000000262,3.381271651,-0.034435243,0.632212862,-0.054467799,0.956562463,0.986618617
ENSGACG00000000269,9.266496368,0.329258323,0.492184641,0.668973177,0.503512588,0.767261313
ENSGACG00000000270,190.7242775,0.068976871,0.310276003,0.222308107,0.824074042,0.934213718
ENSGACG00000000271,1.860598368,-0.036553513,0.887957709,-0.041165826,0.967163697,0.989398295
ENSGACG00000000273,16.7948256,0.491303999,0.516836644,0.950598229,0.341808368,0.648583349
ENSGACG00000000274,3.733310434,-0.138088668,0.973838166,-0.141798373,0.887239269,0.960902814
ENSGACG00000000281,195.9415546,0.315100474,0.128690042,2.448522585,0.014344344,0.139633703
ENSGACG00000000286,44.86684151,0.145443185,0.201670568,0.721191925,0.470791439,0.74252176
ENSGACG00000000291,40.24506286,0.157131967,0.216110743,0.72709003,0.467170806,0.740293502
ENSGACG00000000294,1.596867106,0.041389384,1.039647283,0.039810987,0.968243817,0.989558735
ENSGACG00000000295,1.489750385,0.018736387,0.9425402,0.019878607,0.984140211,0.995021368
ENSGACG00000000296,45.69992456,-0.494281703,0.212176079,-2.329582605,0.019828222,0.164169607
ENSGACG00000000303,2.312488804,-0.743063178,1.033478335,-0.718992506,0.472145537,0.743621007
ENSGACG00000000306,4.833959606,1.234944372,0.508753667,2.427391588,0.015207831,0.143216264
ENSGACG00000000307,24.316499,-0.464230294,0.359399707,-1.291682448,0.196467138,0.496274324
ENSGACG00000000308,28.82849878,-0.18731474,0.256751615,-0.729556231,0.465661485,0.738595802
ENSGACG00000000309,121.9909401,0.265079193,0.267934209,0.989344341,0.322494696,0.631936036
ENSGACG00000000310,2.714493928,-0.605904638,0.746586364,-0.811566708,0.417040301,0.707408611
ENSGACG00000000311,17.77408359,-0.423004232,0.308198566,-1.372505516,0.169906123,0.46442033
ENSGACG00000000313,182.077156,-0.085155417,0.216139276,-0.393984001,0.693592851,0.877751615
ENSGACG00000000316,5.170101954,0.550373005,0.46099199,1.193888435,0.232521612,0.535506653
ENSGACG00000000320,45.05161776,0.200635962,0.541435809,0.370562787,0.710963204,0.885251435
ENSGACG00000000326,6465.675349,0.876424589,0.214219794,4.091239995,4.29E-05,0.005470981
ENSGACG00000000329,3.489608928,-0.205262114,0.684483217,-0.299878959,0.764269485,0.906333249
ENSGACG00000000330,143.5057718,-0.504490264,0.378729307,-1.332060273,0.182840383,0.482722074
ENSGACG00000000332,213.1919768,-0.144223744,0.212142608,-0.679843363,0.496603647,0.763934208
ENSGACG00000000334,4.893716925,0.742968571,0.506845532,1.465867851,0.142684292,0.426874056
ENSGACG00000000335,2.722884801,-5.106440976,1.835494404,-2.782052054,0.005401638,0.087417401
ENSGACG00000000336,174.881479,3.673697945,1.351985907,2.717260532,0.006582477,0.096309983
ENSGACG00000000338,1.689155213,-2.601350011,1.601476093,-1.624345204,0.104302155,0.367431027
ENSGACG00000000339,3.061934554,1.045862576,0.696482183,1.501635793,0.133191194,0.413087144
ENSGACG00000000342,12.63124483,-0.143634738,0.416124599,-0.345172428,0.729964746,0.892573563
ENSGACG00000000343,203.2736739,0.095825929,0.365957436,0.261849929,0.793437144,0.920423688
ENSGACG00000000344,200.0971946,-0.717987795,0.364506556,-1.969752762,0.048866713,0.250930432
ENSGACG00000000348,30.77224501,-0.058627818,0.633118234,-0.09260169,0.926220001,0.976650705
ENSGACG00000000350,1238.259043,-0.7099006,0.272541183,-2.604746158,0.009194235,0.113305436
ENSGACG00000000352,34.39685528,0.366865409,0.422438159,0.868447609,0.385149341,0.683543812
ENSGACG00000000357,53.47508022,0.02336599,0.232357097,0.100560688,0.919899205,0.973903345
ENSGACG00000000358,2.394140648,1.420650561,1.571994859,0.903724687,0.366141406,0.667340073
ENSGACG00000000360,60.12352251,-1.607615649,0.386828308,-4.155889358,3.24E-05,0.005030628
ENSGACG00000000362,1.447661374,-2.20101663,2.830671734,-0.777559829,0.436828551,0.721578148
ENSGACG00000000367,9.736916523,-0.094162152,0.501996449,-0.187575334,0.851209564,0.947666925
ENSGACG00000000368,8.973245464,-0.311378485,0.414042744,-0.752044297,0.45202442,0.73087642
ENSGACG00000000370,5.880272832,-0.001968606,0.66102285,-0.002978121,0.997623807,0.99916897
ENSGACG00000000372,8.330133403,-1.939797239,1.30273338,-1.489020908,0.136481863,0.418665007
ENSGACG00000000373,3.273660315,0.317681893,0.688571197,0.4613639,0.644537547,0.852420317
ENSGACG00000000375,6.330940353,0.244650207,0.605316161,0.404169297,0.68608823,0.875359275
ENSGACG00000000376,62.39310026,-0.053307062,0.202563063,-0.263162797,0.792425104,0.920192979
