,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSGACG00000000228,66.82570384,-0.144902026,0.118508575,-1.222713433,0.221437951,0.650011304
ENSGACG00000000232,48.38788179,-0.092476917,0.124521285,-0.742659515,0.457687847,0.805722405
ENSGACG00000000233,22.57960384,-0.288409327,0.220694737,-1.306824675,0.191272263,0.619087521
ENSGACG00000000234,2.209419696,0.379790684,0.479053898,0.792793224,0.427898305,0.788552829
ENSGACG00000000235,217.6314193,0.065095672,0.107912468,0.603226611,0.546357947,0.845791623
ENSGACG00000000247,268.3373589,-0.483239013,0.156398036,-3.0898023,0.002002898,0.154649048
ENSGACG00000000249,1.021910131,0.926291656,0.770545899,1.20212392,0.22931552,0.655288965
ENSGACG00000000253,1.239705257,-0.35216378,0.68054579,-0.517472571,0.604826311,0.8716943
ENSGACG00000000254,21.91807088,-0.159140981,0.24940622,-0.638079438,0.523421971,0.832862475
ENSGACG00000000256,9.702920322,-0.466734736,0.307901519,-1.515857205,0.129555463,0.545265277
ENSGACG00000000257,1.470237728,-0.48228078,0.571784726,-0.843465658,0.398968065,0.777234786
ENSGACG00000000260,4.282495258,-1.575107424,0.667024456,-2.361393815,0.018206385,0.318189969
ENSGACG00000000261,10.76293436,0.509913654,0.501003855,1.017783894,0.308780668,0.718592732
ENSGACG00000000262,3.381271651,0.046782886,0.36223907,0.129149201,0.897239591,0.97126749
ENSGACG00000000269,9.266496368,0.069469855,0.270965405,0.256379057,0.797658157,0.940547591
ENSGACG00000000270,190.7242775,-0.188690701,0.169181055,-1.115318146,0.264714112,0.684102847
ENSGACG00000000271,1.860598368,0.232906589,0.491673169,0.473702053,0.635712389,0.885765005
ENSGACG00000000273,16.7948256,0.051814541,0.288815096,0.179403853,0.857620607,0.959565772
ENSGACG00000000274,3.733310434,1.333185083,0.484802158,2.749956991,0.005960309,0.232023327
ENSGACG00000000281,195.9415546,-0.05325303,0.07126251,-0.747279742,0.454894718,0.805396276
ENSGACG00000000286,44.86684151,-0.064805672,0.111514265,-0.581142443,0.561144455,0.851784164
ENSGACG00000000291,40.24506286,0.128355967,0.120054975,1.069143257,0.285005123,0.700382864
ENSGACG00000000294,1.596867106,-0.14365134,0.594434242,-0.241660607,0.809043156,0.945287885
ENSGACG00000000295,1.489750385,-0.493182037,0.542398324,-0.909261728,0.363211988,0.753098981
ENSGACG00000000296,45.69992456,-0.197853912,0.115005398,-1.720388036,0.08536193,0.485407369
ENSGACG00000000303,2.312488804,-0.312120861,0.612809736,-0.509327517,0.610522673,0.874120158
ENSGACG00000000306,4.833959606,0.304228531,0.289889805,1.049462677,0.293965224,0.708348996
ENSGACG00000000307,24.316499,0.129157787,0.194935606,0.662566426,0.507608279,0.827402816
ENSGACG00000000308,28.82849878,-0.264388012,0.134473666,-1.966095068,0.04928763,0.420900753
ENSGACG00000000309,121.9909401,0.16912388,0.146367324,1.155475657,0.247895696,0.673413454
ENSGACG00000000310,2.714493928,-0.687335966,0.437718174,-1.570270569,0.116352178,0.531988014
ENSGACG00000000311,17.77408359,-0.060613986,0.16581981,-0.36554128,0.714707399,0.912858588
ENSGACG00000000313,182.077156,0.065169965,0.117913804,0.552691567,0.580474629,0.860654105
ENSGACG00000000316,5.170101954,-0.209768507,0.286649492,-0.731794449,0.464294038,0.80794547
